epoch,loss,model,fold,dataset
33,3.4605495929718018,CNN-3D-LSTM,0,validation
34,3.2465412616729736,CNN-3D-LSTM,0,validation
35,3.1572558879852295,CNN-3D-LSTM,0,validation
36,3.1245269775390625,CNN-3D-LSTM,0,validation
37,2.948387384414673,CNN-3D-LSTM,0,validation
38,2.785130023956299,CNN-3D-LSTM,0,validation
39,3.293060779571533,CNN-3D-LSTM,0,validation
40,2.5724990367889404,CNN-3D-LSTM,0,validation
41,2.5852248668670654,CNN-3D-LSTM,0,validation
42,2.5460145473480225,CNN-3D-LSTM,0,validation
43,2.2795543670654297,CNN-3D-LSTM,0,validation
44,2.311950445175171,CNN-3D-LSTM,0,validation
45,2.1619601249694824,CNN-3D-LSTM,0,validation
46,2.336688756942749,CNN-3D-LSTM,0,validation
47,2.454275131225586,CNN-3D-LSTM,0,validation
48,2.124713182449341,CNN-3D-LSTM,0,validation
49,2.0937399864196777,CNN-3D-LSTM,0,validation
50,1.9813957214355469,CNN-3D-LSTM,0,validation
51,1.9708669185638428,CNN-3D-LSTM,0,validation
52,2.3768224716186523,CNN-3D-LSTM,0,validation
53,1.7684783935546875,CNN-3D-LSTM,0,validation
54,1.7968031167984009,CNN-3D-LSTM,0,validation
55,2.063960075378418,CNN-3D-LSTM,0,validation
56,1.782508373260498,CNN-3D-LSTM,0,validation
57,2.053462028503418,CNN-3D-LSTM,0,validation
58,2.03859806060791,CNN-3D-LSTM,0,validation
59,1.6726354360580444,CNN-3D-LSTM,0,validation
60,1.7017799615859985,CNN-3D-LSTM,0,validation
61,1.5760823488235474,CNN-3D-LSTM,0,validation
62,1.5891356468200684,CNN-3D-LSTM,0,validation
63,1.5935343503952026,CNN-3D-LSTM,0,validation
64,1.5176589488983154,CNN-3D-LSTM,0,validation
65,1.9946770668029785,CNN-3D-LSTM,0,validation
66,1.4774374961853027,CNN-3D-LSTM,0,validation
67,1.943941593170166,CNN-3D-LSTM,0,validation
68,1.4988949298858643,CNN-3D-LSTM,0,validation
69,1.5013002157211304,CNN-3D-LSTM,0,validation
70,1.5885443687438965,CNN-3D-LSTM,0,validation
71,1.6507997512817383,CNN-3D-LSTM,0,validation
72,1.4371129274368286,CNN-3D-LSTM,0,validation
73,1.582746982574463,CNN-3D-LSTM,0,validation
74,1.5050772428512573,CNN-3D-LSTM,0,validation
75,1.614748477935791,CNN-3D-LSTM,0,validation
76,1.7172861099243164,CNN-3D-LSTM,0,validation
77,1.4240398406982422,CNN-3D-LSTM,0,validation
78,1.4319825172424316,CNN-3D-LSTM,0,validation
79,1.4730000495910645,CNN-3D-LSTM,0,validation
80,1.484029769897461,CNN-3D-LSTM,0,validation
81,2.4622750282287598,CNN-3D-LSTM,0,validation
82,2.0734927654266357,CNN-3D-LSTM,0,validation
83,1.7129539251327515,CNN-3D-LSTM,0,validation
84,1.4169254302978516,CNN-3D-LSTM,0,validation
85,1.4879026412963867,CNN-3D-LSTM,0,validation
86,1.716853141784668,CNN-3D-LSTM,0,validation
87,1.7715928554534912,CNN-3D-LSTM,0,validation
88,1.982382893562317,CNN-3D-LSTM,0,validation
89,1.5723521709442139,CNN-3D-LSTM,0,validation
90,1.7758023738861084,CNN-3D-LSTM,0,validation
91,2.4464008808135986,CNN-3D-LSTM,0,validation
92,1.4077019691467285,CNN-3D-LSTM,0,validation
93,1.6712331771850586,CNN-3D-LSTM,0,validation
94,2.098604202270508,CNN-3D-LSTM,0,validation
95,1.7648454904556274,CNN-3D-LSTM,0,validation
96,1.5170316696166992,CNN-3D-LSTM,0,validation
97,1.7248834371566772,CNN-3D-LSTM,0,validation
98,1.4558444023132324,CNN-3D-LSTM,0,validation
99,1.439305067062378,CNN-3D-LSTM,0,validation
100,1.6377451419830322,CNN-3D-LSTM,0,validation
101,1.5118670463562012,CNN-3D-LSTM,0,validation
102,2.0241878032684326,CNN-3D-LSTM,0,validation
103,1.8248858451843262,CNN-3D-LSTM,0,validation
104,1.703000545501709,CNN-3D-LSTM,0,validation
105,1.6386746168136597,CNN-3D-LSTM,0,validation
106,1.604057788848877,CNN-3D-LSTM,0,validation
107,1.583876609802246,CNN-3D-LSTM,0,validation
108,1.5692068338394165,CNN-3D-LSTM,0,validation
109,1.5564618110656738,CNN-3D-LSTM,0,validation
110,1.5464415550231934,CNN-3D-LSTM,0,validation
111,1.5429795980453491,CNN-3D-LSTM,0,validation
112,1.538084626197815,CNN-3D-LSTM,0,validation
113,1.5396475791931152,CNN-3D-LSTM,0,validation
114,1.5417304039001465,CNN-3D-LSTM,0,validation
115,1.5429623126983643,CNN-3D-LSTM,0,validation
116,1.5447975397109985,CNN-3D-LSTM,0,validation
117,1.5447474718093872,CNN-3D-LSTM,0,validation
118,1.5447030067443848,CNN-3D-LSTM,0,validation
119,1.544816017150879,CNN-3D-LSTM,0,validation
120,1.544431209564209,CNN-3D-LSTM,0,validation
121,1.5458539724349976,CNN-3D-LSTM,0,validation
122,1.5466970205307007,CNN-3D-LSTM,0,validation
123,1.5458556413650513,CNN-3D-LSTM,0,validation
124,1.5462781190872192,CNN-3D-LSTM,0,validation
125,1.546384572982788,CNN-3D-LSTM,0,validation
126,1.5460052490234375,CNN-3D-LSTM,0,validation
127,1.546120285987854,CNN-3D-LSTM,0,validation
128,1.547112226486206,CNN-3D-LSTM,0,validation
129,1.5467047691345215,CNN-3D-LSTM,0,validation
130,1.5462676286697388,CNN-3D-LSTM,0,validation
131,1.5462056398391724,CNN-3D-LSTM,0,validation
132,1.5453951358795166,CNN-3D-LSTM,0,validation
133,1.546049952507019,CNN-3D-LSTM,0,validation
134,1.5461981296539307,CNN-3D-LSTM,0,validation
135,1.5473015308380127,CNN-3D-LSTM,0,validation
136,1.5465919971466064,CNN-3D-LSTM,0,validation
137,1.5472930669784546,CNN-3D-LSTM,0,validation
138,1.547073245048523,CNN-3D-LSTM,0,validation
139,1.5461090803146362,CNN-3D-LSTM,0,validation
140,1.5463083982467651,CNN-3D-LSTM,0,validation
141,1.5463716983795166,CNN-3D-LSTM,0,validation
142,1.5454050302505493,CNN-3D-LSTM,0,validation
1,11.71507740020752,CNN-3D-LSTM,1,training
2,11.35173225402832,CNN-3D-LSTM,1,training
3,11.000463485717773,CNN-3D-LSTM,1,training
4,10.651853561401367,CNN-3D-LSTM,1,training
5,10.3099946975708,CNN-3D-LSTM,1,training
6,9.979333877563477,CNN-3D-LSTM,1,training
7,9.660931587219238,CNN-3D-LSTM,1,training
8,9.345738410949707,CNN-3D-LSTM,1,training
9,9.025725364685059,CNN-3D-LSTM,1,training
10,8.722183227539062,CNN-3D-LSTM,1,training
11,8.417804718017578,CNN-3D-LSTM,1,training
12,8.115769386291504,CNN-3D-LSTM,1,training
13,7.829643726348877,CNN-3D-LSTM,1,training
14,7.533705711364746,CNN-3D-LSTM,1,training
15,7.257533073425293,CNN-3D-LSTM,1,training
16,7.009442329406738,CNN-3D-LSTM,1,training
17,6.741326808929443,CNN-3D-LSTM,1,training
18,6.509129047393799,CNN-3D-LSTM,1,training
19,6.213379383087158,CNN-3D-LSTM,1,training
20,5.972494602203369,CNN-3D-LSTM,1,training
21,5.758494853973389,CNN-3D-LSTM,1,training
22,5.533168315887451,CNN-3D-LSTM,1,training
23,5.3432722091674805,CNN-3D-LSTM,1,training
24,5.103301525115967,CNN-3D-LSTM,1,training
25,4.937614440917969,CNN-3D-LSTM,1,training
26,4.741965293884277,CNN-3D-LSTM,1,training
27,4.528392791748047,CNN-3D-LSTM,1,training
28,4.395906925201416,CNN-3D-LSTM,1,training
29,4.20357084274292,CNN-3D-LSTM,1,training
30,4.0015363693237305,CNN-3D-LSTM,1,training
31,3.8697686195373535,CNN-3D-LSTM,1,training
32,3.71484112739563,CNN-3D-LSTM,1,training
33,3.5476179122924805,CNN-3D-LSTM,1,training
34,3.3986382484436035,CNN-3D-LSTM,1,training
35,3.262897491455078,CNN-3D-LSTM,1,training
36,3.1351065635681152,CNN-3D-LSTM,1,training
37,3.0279083251953125,CNN-3D-LSTM,1,training
38,2.9803857803344727,CNN-3D-LSTM,1,training
39,2.807222604751587,CNN-3D-LSTM,1,training
40,2.7137844562530518,CNN-3D-LSTM,1,training
41,2.593512535095215,CNN-3D-LSTM,1,training
42,2.488158702850342,CNN-3D-LSTM,1,training
43,2.374732494354248,CNN-3D-LSTM,1,training
44,2.3080263137817383,CNN-3D-LSTM,1,training
45,2.223414182662964,CNN-3D-LSTM,1,training
46,2.2301628589630127,CNN-3D-LSTM,1,training
47,2.1234548091888428,CNN-3D-LSTM,1,training
48,2.0294222831726074,CNN-3D-LSTM,1,training
49,1.9967198371887207,CNN-3D-LSTM,1,training
50,1.8984558582305908,CNN-3D-LSTM,1,training
51,1.8693909645080566,CNN-3D-LSTM,1,training
52,1.8038583993911743,CNN-3D-LSTM,1,training
53,1.8429055213928223,CNN-3D-LSTM,1,training
54,1.7149055004119873,CNN-3D-LSTM,1,training
55,1.6461067199707031,CNN-3D-LSTM,1,training
56,1.6479133367538452,CNN-3D-LSTM,1,training
57,1.6320167779922485,CNN-3D-LSTM,1,training
58,1.570619821548462,CNN-3D-LSTM,1,training
59,1.5705935955047607,CNN-3D-LSTM,1,training
60,1.5310932397842407,CNN-3D-LSTM,1,training
61,1.599592924118042,CNN-3D-LSTM,1,training
62,1.5682162046432495,CNN-3D-LSTM,1,training
63,1.4405314922332764,CNN-3D-LSTM,1,training
64,1.3936337232589722,CNN-3D-LSTM,1,training
65,1.374638319015503,CNN-3D-LSTM,1,training
66,1.3702075481414795,CNN-3D-LSTM,1,training
67,1.3187941312789917,CNN-3D-LSTM,1,training
68,1.2749757766723633,CNN-3D-LSTM,1,training
69,1.2740308046340942,CNN-3D-LSTM,1,training
70,1.2680809497833252,CNN-3D-LSTM,1,training
71,1.2426551580429077,CNN-3D-LSTM,1,training
72,1.1971336603164673,CNN-3D-LSTM,1,training
73,1.2165627479553223,CNN-3D-LSTM,1,training
74,1.2234433889389038,CNN-3D-LSTM,1,training
75,1.161517858505249,CNN-3D-LSTM,1,training
76,1.1683348417282104,CNN-3D-LSTM,1,training
77,1.0891711711883545,CNN-3D-LSTM,1,training
78,1.1690833568572998,CNN-3D-LSTM,1,training
79,1.149629831314087,CNN-3D-LSTM,1,training
80,1.092448353767395,CNN-3D-LSTM,1,training
81,1.0487861633300781,CNN-3D-LSTM,1,training
82,1.0803024768829346,CNN-3D-LSTM,1,training
83,0.9785439372062683,CNN-3D-LSTM,1,training
84,1.0326021909713745,CNN-3D-LSTM,1,training
85,0.9787907600402832,CNN-3D-LSTM,1,training
86,1.1022377014160156,CNN-3D-LSTM,1,training
87,0.938481867313385,CNN-3D-LSTM,1,training
88,1.0796183347702026,CNN-3D-LSTM,1,training
89,0.9330567717552185,CNN-3D-LSTM,1,training
90,0.8680554032325745,CNN-3D-LSTM,1,training
91,0.8607009053230286,CNN-3D-LSTM,1,training
92,0.8602405190467834,CNN-3D-LSTM,1,training
93,0.8764843344688416,CNN-3D-LSTM,1,training
94,0.8407607078552246,CNN-3D-LSTM,1,training
95,0.8525351285934448,CNN-3D-LSTM,1,training
96,0.8672782778739929,CNN-3D-LSTM,1,training
97,0.8263996243476868,CNN-3D-LSTM,1,training
98,0.8529008030891418,CNN-3D-LSTM,1,training
99,0.8450968861579895,CNN-3D-LSTM,1,training
100,0.8574771285057068,CNN-3D-LSTM,1,training
101,0.8683467507362366,CNN-3D-LSTM,1,training
102,0.8536524176597595,CNN-3D-LSTM,1,training
103,0.8532862663269043,CNN-3D-LSTM,1,training
104,0.8485806584358215,CNN-3D-LSTM,1,training
105,0.8370767831802368,CNN-3D-LSTM,1,training
106,0.8528608679771423,CNN-3D-LSTM,1,training
107,0.8285353779792786,CNN-3D-LSTM,1,training
108,0.8459874987602234,CNN-3D-LSTM,1,training
109,0.8478755950927734,CNN-3D-LSTM,1,training
110,0.8697537183761597,CNN-3D-LSTM,1,training
111,0.8367313146591187,CNN-3D-LSTM,1,training
112,0.850240170955658,CNN-3D-LSTM,1,training
113,0.8331215977668762,CNN-3D-LSTM,1,training
114,0.831051230430603,CNN-3D-LSTM,1,training
115,0.8285716772079468,CNN-3D-LSTM,1,training
116,0.8548440933227539,CNN-3D-LSTM,1,training
117,0.8522661328315735,CNN-3D-LSTM,1,training
118,0.8383144736289978,CNN-3D-LSTM,1,training
119,0.8454198241233826,CNN-3D-LSTM,1,training
120,0.8602787852287292,CNN-3D-LSTM,1,training
121,0.8214768767356873,CNN-3D-LSTM,1,training
122,0.8367236256599426,CNN-3D-LSTM,1,training
123,0.8639076948165894,CNN-3D-LSTM,1,training
124,0.8451963067054749,CNN-3D-LSTM,1,training
125,0.8435755968093872,CNN-3D-LSTM,1,training
126,0.850396990776062,CNN-3D-LSTM,1,training
127,0.8371524810791016,CNN-3D-LSTM,1,training
128,0.8481990098953247,CNN-3D-LSTM,1,training
129,0.835756778717041,CNN-3D-LSTM,1,training
1,11.516910552978516,CNN-3D-LSTM,1,validation
2,11.160147666931152,CNN-3D-LSTM,1,validation
3,10.813176155090332,CNN-3D-LSTM,1,validation
4,10.474947929382324,CNN-3D-LSTM,1,validation
5,10.14547061920166,CNN-3D-LSTM,1,validation
6,9.82072925567627,CNN-3D-LSTM,1,validation
7,9.502290725708008,CNN-3D-LSTM,1,validation
8,9.1863374710083,CNN-3D-LSTM,1,validation
9,8.87472152709961,CNN-3D-LSTM,1,validation
10,8.562297821044922,CNN-3D-LSTM,1,validation
11,8.252532005310059,CNN-3D-LSTM,1,validation
12,7.95234489440918,CNN-3D-LSTM,1,validation
13,7.72995662689209,CNN-3D-LSTM,1,validation
14,7.381756782531738,CNN-3D-LSTM,1,validation
15,7.248812675476074,CNN-3D-LSTM,1,validation
16,6.8423357009887695,CNN-3D-LSTM,1,validation
17,6.594832420349121,CNN-3D-LSTM,1,validation
18,6.3459367752075195,CNN-3D-LSTM,1,validation
19,6.0791144371032715,CNN-3D-LSTM,1,validation
20,6.2404680252075195,CNN-3D-LSTM,1,validation
21,5.763671398162842,CNN-3D-LSTM,1,validation
22,5.513606548309326,CNN-3D-LSTM,1,validation
23,5.308071136474609,CNN-3D-LSTM,1,validation
24,5.046718120574951,CNN-3D-LSTM,1,validation
25,5.3257832527160645,CNN-3D-LSTM,1,validation
26,4.750863075256348,CNN-3D-LSTM,1,validation
27,4.477538108825684,CNN-3D-LSTM,1,validation
28,4.311683177947998,CNN-3D-LSTM,1,validation
29,4.195697784423828,CNN-3D-LSTM,1,validation
30,3.966359853744507,CNN-3D-LSTM,1,validation
31,3.989833116531372,CNN-3D-LSTM,1,validation
32,3.671713352203369,CNN-3D-LSTM,1,validation
33,3.531224489212036,CNN-3D-LSTM,1,validation
34,3.5223379135131836,CNN-3D-LSTM,1,validation
35,3.2927405834198,CNN-3D-LSTM,1,validation
36,3.208667755126953,CNN-3D-LSTM,1,validation
37,3.480398654937744,CNN-3D-LSTM,1,validation
38,3.0107624530792236,CNN-3D-LSTM,1,validation
39,2.829878807067871,CNN-3D-LSTM,1,validation
40,2.800044059753418,CNN-3D-LSTM,1,validation
41,2.6352243423461914,CNN-3D-LSTM,1,validation
42,2.9221456050872803,CNN-3D-LSTM,1,validation
43,2.4817287921905518,CNN-3D-LSTM,1,validation
44,2.4244422912597656,CNN-3D-LSTM,1,validation
45,2.6540844440460205,CNN-3D-LSTM,1,validation
46,2.3260507583618164,CNN-3D-LSTM,1,validation
47,2.322315216064453,CNN-3D-LSTM,1,validation
48,2.255772352218628,CNN-3D-LSTM,1,validation
49,2.4784226417541504,CNN-3D-LSTM,1,validation
50,2.1201751232147217,CNN-3D-LSTM,1,validation
51,2.019252300262451,CNN-3D-LSTM,1,validation
52,2.387939453125,CNN-3D-LSTM,1,validation
53,1.9859213829040527,CNN-3D-LSTM,1,validation
54,1.9294358491897583,CNN-3D-LSTM,1,validation
55,1.9279547929763794,CNN-3D-LSTM,1,validation
56,2.4424729347229004,CNN-3D-LSTM,1,validation
57,1.9363927841186523,CNN-3D-LSTM,1,validation
58,2.139230251312256,CNN-3D-LSTM,1,validation
59,1.8279826641082764,CNN-3D-LSTM,1,validation
60,2.123419761657715,CNN-3D-LSTM,1,validation
61,1.8070133924484253,CNN-3D-LSTM,1,validation
62,1.7034554481506348,CNN-3D-LSTM,1,validation
63,1.8214346170425415,CNN-3D-LSTM,1,validation
64,1.8223096132278442,CNN-3D-LSTM,1,validation
65,1.7242923974990845,CNN-3D-LSTM,1,validation
66,1.668165683746338,CNN-3D-LSTM,1,validation
67,1.785609483718872,CNN-3D-LSTM,1,validation
68,1.7024785280227661,CNN-3D-LSTM,1,validation
69,1.7360295057296753,CNN-3D-LSTM,1,validation
70,1.760382890701294,CNN-3D-LSTM,1,validation
71,1.937713861465454,CNN-3D-LSTM,1,validation
72,1.7447046041488647,CNN-3D-LSTM,1,validation
73,1.68508780002594,CNN-3D-LSTM,1,validation
74,2.081995964050293,CNN-3D-LSTM,1,validation
75,1.6272975206375122,CNN-3D-LSTM,1,validation
76,1.6119203567504883,CNN-3D-LSTM,1,validation
77,1.7960147857666016,CNN-3D-LSTM,1,validation
78,1.6032356023788452,CNN-3D-LSTM,1,validation
79,1.5554053783416748,CNN-3D-LSTM,1,validation
80,1.664725661277771,CNN-3D-LSTM,1,validation
81,1.8141322135925293,CNN-3D-LSTM,1,validation
82,1.6104813814163208,CNN-3D-LSTM,1,validation
83,1.5757360458374023,CNN-3D-LSTM,1,validation
84,1.8191349506378174,CNN-3D-LSTM,1,validation
85,2.5036725997924805,CNN-3D-LSTM,1,validation
86,1.7284960746765137,CNN-3D-LSTM,1,validation
87,1.6711879968643188,CNN-3D-LSTM,1,validation
88,2.4192633628845215,CNN-3D-LSTM,1,validation
89,1.5977113246917725,CNN-3D-LSTM,1,validation
90,1.593970537185669,CNN-3D-LSTM,1,validation
91,1.5893512964248657,CNN-3D-LSTM,1,validation
92,1.5901408195495605,CNN-3D-LSTM,1,validation
93,1.5873645544052124,CNN-3D-LSTM,1,validation
94,1.5894358158111572,CNN-3D-LSTM,1,validation
95,1.5889586210250854,CNN-3D-LSTM,1,validation
96,1.5871504545211792,CNN-3D-LSTM,1,validation
97,1.5883187055587769,CNN-3D-LSTM,1,validation
98,1.587847352027893,CNN-3D-LSTM,1,validation
99,1.5850656032562256,CNN-3D-LSTM,1,validation
100,1.583525538444519,CNN-3D-LSTM,1,validation
101,1.5822795629501343,CNN-3D-LSTM,1,validation
102,1.580917239189148,CNN-3D-LSTM,1,validation
103,1.5817320346832275,CNN-3D-LSTM,1,validation
104,1.5817683935165405,CNN-3D-LSTM,1,validation
105,1.5818794965744019,CNN-3D-LSTM,1,validation
106,1.582216739654541,CNN-3D-LSTM,1,validation
107,1.5815731287002563,CNN-3D-LSTM,1,validation
108,1.5813981294631958,CNN-3D-LSTM,1,validation
109,1.5816293954849243,CNN-3D-LSTM,1,validation
110,1.5821881294250488,CNN-3D-LSTM,1,validation
111,1.5820035934448242,CNN-3D-LSTM,1,validation
112,1.5817222595214844,CNN-3D-LSTM,1,validation
113,1.5821703672409058,CNN-3D-LSTM,1,validation
114,1.5820103883743286,CNN-3D-LSTM,1,validation
115,1.5819339752197266,CNN-3D-LSTM,1,validation
116,1.5825327634811401,CNN-3D-LSTM,1,validation
117,1.582758903503418,CNN-3D-LSTM,1,validation
118,1.5827549695968628,CNN-3D-LSTM,1,validation
119,1.5824583768844604,CNN-3D-LSTM,1,validation
120,1.5815396308898926,CNN-3D-LSTM,1,validation
121,1.581707239151001,CNN-3D-LSTM,1,validation
122,1.5813332796096802,CNN-3D-LSTM,1,validation
123,1.5814697742462158,CNN-3D-LSTM,1,validation
124,1.5815616846084595,CNN-3D-LSTM,1,validation
125,1.5814584493637085,CNN-3D-LSTM,1,validation
126,1.581451654434204,CNN-3D-LSTM,1,validation
127,1.5813051462173462,CNN-3D-LSTM,1,validation
128,1.5815685987472534,CNN-3D-LSTM,1,validation
129,1.5816091299057007,CNN-3D-LSTM,1,validation
1,11.593931198120117,CNN-3D-LSTM,2,training
2,11.222332000732422,CNN-3D-LSTM,2,training
3,10.86922550201416,CNN-3D-LSTM,2,training
4,10.51747989654541,CNN-3D-LSTM,2,training
5,10.173956871032715,CNN-3D-LSTM,2,training
6,9.844908714294434,CNN-3D-LSTM,2,training
7,9.515149116516113,CNN-3D-LSTM,2,training
8,9.193075180053711,CNN-3D-LSTM,2,training
9,8.878954887390137,CNN-3D-LSTM,2,training
10,8.569846153259277,CNN-3D-LSTM,2,training
11,8.267496109008789,CNN-3D-LSTM,2,training
12,7.97326135635376,CNN-3D-LSTM,2,training
13,7.679961204528809,CNN-3D-LSTM,2,training
14,7.39601469039917,CNN-3D-LSTM,2,training
15,7.121747016906738,CNN-3D-LSTM,2,training
16,6.850327491760254,CNN-3D-LSTM,2,training
17,6.583754062652588,CNN-3D-LSTM,2,training
18,6.338016033172607,CNN-3D-LSTM,2,training
19,6.085019588470459,CNN-3D-LSTM,2,training
20,5.8449015617370605,CNN-3D-LSTM,2,training
21,5.600341320037842,CNN-3D-LSTM,2,training
22,5.375447750091553,CNN-3D-LSTM,2,training
23,5.158315181732178,CNN-3D-LSTM,2,training
24,4.923694610595703,CNN-3D-LSTM,2,training
25,4.717471122741699,CNN-3D-LSTM,2,training
26,4.515463352203369,CNN-3D-LSTM,2,training
27,4.307718753814697,CNN-3D-LSTM,2,training
28,4.108802318572998,CNN-3D-LSTM,2,training
29,3.9219112396240234,CNN-3D-LSTM,2,training
30,3.7277021408081055,CNN-3D-LSTM,2,training
31,3.5918655395507812,CNN-3D-LSTM,2,training
32,3.3996031284332275,CNN-3D-LSTM,2,training
33,3.2462916374206543,CNN-3D-LSTM,2,training
34,3.099614143371582,CNN-3D-LSTM,2,training
35,2.943830728530884,CNN-3D-LSTM,2,training
36,2.8167340755462646,CNN-3D-LSTM,2,training
37,2.7026517391204834,CNN-3D-LSTM,2,training
38,2.5738613605499268,CNN-3D-LSTM,2,training
39,2.514517307281494,CNN-3D-LSTM,2,training
40,2.3558690547943115,CNN-3D-LSTM,2,training
41,2.2131972312927246,CNN-3D-LSTM,2,training
42,2.226451873779297,CNN-3D-LSTM,2,training
43,2.091822385787964,CNN-3D-LSTM,2,training
44,1.978493094444275,CNN-3D-LSTM,2,training
45,1.9112133979797363,CNN-3D-LSTM,2,training
46,1.9012805223464966,CNN-3D-LSTM,2,training
47,1.9671828746795654,CNN-3D-LSTM,2,training
48,1.750759243965149,CNN-3D-LSTM,2,training
49,1.674743413925171,CNN-3D-LSTM,2,training
50,1.600787878036499,CNN-3D-LSTM,2,training
51,1.608188271522522,CNN-3D-LSTM,2,training
52,1.544353723526001,CNN-3D-LSTM,2,training
53,1.4876619577407837,CNN-3D-LSTM,2,training
54,1.4214675426483154,CNN-3D-LSTM,2,training
55,1.4055249691009521,CNN-3D-LSTM,2,training
56,1.384650707244873,CNN-3D-LSTM,2,training
57,1.314041256904602,CNN-3D-LSTM,2,training
58,1.3561983108520508,CNN-3D-LSTM,2,training
59,1.297463297843933,CNN-3D-LSTM,2,training
60,1.2692606449127197,CNN-3D-LSTM,2,training
61,1.238216519355774,CNN-3D-LSTM,2,training
62,1.217160701751709,CNN-3D-LSTM,2,training
63,1.1639447212219238,CNN-3D-LSTM,2,training
64,1.1811846494674683,CNN-3D-LSTM,2,training
65,1.1416082382202148,CNN-3D-LSTM,2,training
66,1.084164023399353,CNN-3D-LSTM,2,training
67,1.077093482017517,CNN-3D-LSTM,2,training
68,1.1272706985473633,CNN-3D-LSTM,2,training
69,1.022213339805603,CNN-3D-LSTM,2,training
70,1.0251320600509644,CNN-3D-LSTM,2,training
71,1.0599340200424194,CNN-3D-LSTM,2,training
72,0.953632116317749,CNN-3D-LSTM,2,training
73,0.9284310340881348,CNN-3D-LSTM,2,training
74,0.9009358882904053,CNN-3D-LSTM,2,training
75,0.9644210934638977,CNN-3D-LSTM,2,training
76,0.9350836277008057,CNN-3D-LSTM,2,training
77,1.121813178062439,CNN-3D-LSTM,2,training
78,0.9779642820358276,CNN-3D-LSTM,2,training
79,0.9977924823760986,CNN-3D-LSTM,2,training
80,0.9559730887413025,CNN-3D-LSTM,2,training
81,0.924857497215271,CNN-3D-LSTM,2,training
82,0.9118062257766724,CNN-3D-LSTM,2,training
83,0.8852433562278748,CNN-3D-LSTM,2,training
84,0.8793154358863831,CNN-3D-LSTM,2,training
85,0.8609870672225952,CNN-3D-LSTM,2,training
86,0.8374598026275635,CNN-3D-LSTM,2,training
87,0.8630314469337463,CNN-3D-LSTM,2,training
88,0.8427025675773621,CNN-3D-LSTM,2,training
89,0.8375174403190613,CNN-3D-LSTM,2,training
90,0.8408105373382568,CNN-3D-LSTM,2,training
91,0.8517786264419556,CNN-3D-LSTM,2,training
92,0.8495568633079529,CNN-3D-LSTM,2,training
93,0.8450445532798767,CNN-3D-LSTM,2,training
94,0.8548730611801147,CNN-3D-LSTM,2,training
95,0.830357015132904,CNN-3D-LSTM,2,training
96,0.8414601683616638,CNN-3D-LSTM,2,training
97,0.853208601474762,CNN-3D-LSTM,2,training
98,0.861194372177124,CNN-3D-LSTM,2,training
99,0.8398139476776123,CNN-3D-LSTM,2,training
100,0.8497326374053955,CNN-3D-LSTM,2,training
101,0.8499300479888916,CNN-3D-LSTM,2,training
102,0.8545700907707214,CNN-3D-LSTM,2,training
103,0.8419430255889893,CNN-3D-LSTM,2,training
104,0.8203407526016235,CNN-3D-LSTM,2,training
105,0.8397682905197144,CNN-3D-LSTM,2,training
106,0.8486595153808594,CNN-3D-LSTM,2,training
107,0.8651814460754395,CNN-3D-LSTM,2,training
108,0.8523449301719666,CNN-3D-LSTM,2,training
109,0.8526581525802612,CNN-3D-LSTM,2,training
110,0.852665901184082,CNN-3D-LSTM,2,training
111,0.8319864273071289,CNN-3D-LSTM,2,training
112,0.8518117666244507,CNN-3D-LSTM,2,training
113,0.8447664380073547,CNN-3D-LSTM,2,training
114,0.8362791538238525,CNN-3D-LSTM,2,training
115,0.8590022921562195,CNN-3D-LSTM,2,training
116,0.8549628257751465,CNN-3D-LSTM,2,training
117,0.8402907848358154,CNN-3D-LSTM,2,training
118,0.8474011421203613,CNN-3D-LSTM,2,training
119,0.8631959557533264,CNN-3D-LSTM,2,training
120,0.8487686514854431,CNN-3D-LSTM,2,training
121,0.8314696550369263,CNN-3D-LSTM,2,training
122,0.8480774164199829,CNN-3D-LSTM,2,training
123,0.8440302014350891,CNN-3D-LSTM,2,training
124,0.8420608043670654,CNN-3D-LSTM,2,training
125,0.8627679944038391,CNN-3D-LSTM,2,training
126,0.8513215184211731,CNN-3D-LSTM,2,training
127,0.8531061410903931,CNN-3D-LSTM,2,training
128,0.8385182619094849,CNN-3D-LSTM,2,training
129,0.8431504368782043,CNN-3D-LSTM,2,training
130,0.8532564640045166,CNN-3D-LSTM,2,training
131,0.8266317844390869,CNN-3D-LSTM,2,training
132,0.8438479900360107,CNN-3D-LSTM,2,training
133,0.8443464636802673,CNN-3D-LSTM,2,training
134,0.8365297913551331,CNN-3D-LSTM,2,training
1,11.398128509521484,CNN-3D-LSTM,2,validation
2,11.03674602508545,CNN-3D-LSTM,2,validation
3,10.684901237487793,CNN-3D-LSTM,2,validation
4,10.3385009765625,CNN-3D-LSTM,2,validation
5,9.99969482421875,CNN-3D-LSTM,2,validation
6,9.668743133544922,CNN-3D-LSTM,2,validation
7,9.34863567352295,CNN-3D-LSTM,2,validation
8,9.032952308654785,CNN-3D-LSTM,2,validation
9,8.721529006958008,CNN-3D-LSTM,2,validation
10,8.412169456481934,CNN-3D-LSTM,2,validation
11,8.115410804748535,CNN-3D-LSTM,2,validation
12,7.812788486480713,CNN-3D-LSTM,2,validation
13,7.5243449211120605,CNN-3D-LSTM,2,validation
