precision,recall,model
0.71280276816609,0.807843137254902,CNN-3D
0.7152777777777778,0.807843137254902,CNN-3D
0.7177700348432056,0.807843137254902,CNN-3D
0.7202797202797203,0.807843137254902,CNN-3D
0.7192982456140351,0.803921568627451,CNN-3D
0.7183098591549296,0.8,CNN-3D
0.7173144876325088,0.796078431372549,CNN-3D
0.7198581560283688,0.796078431372549,CNN-3D
0.7188612099644128,0.792156862745098,CNN-3D
0.7214285714285714,0.792156862745098,CNN-3D
0.7204301075268817,0.788235294117647,CNN-3D
0.7230215827338129,0.788235294117647,CNN-3D
0.7220216606498195,0.7843137254901961,CNN-3D
0.7246376811594203,0.7843137254901961,CNN-3D
0.7236363636363636,0.7803921568627451,CNN-3D
0.7262773722627737,0.7803921568627451,CNN-3D
0.7289377289377289,0.7803921568627451,CNN-3D
0.7279411764705882,0.7764705882352941,CNN-3D
0.7306273062730627,0.7764705882352941,CNN-3D
0.7296296296296296,0.7725490196078432,CNN-3D
0.7323420074349443,0.7725490196078432,CNN-3D
0.7313432835820896,0.7686274509803922,CNN-3D
0.7340823970037453,0.7686274509803922,CNN-3D
0.7330827067669173,0.7647058823529411,CNN-3D
0.7358490566037735,0.7647058823529411,CNN-3D
0.7386363636363636,0.7647058823529411,CNN-3D
0.7376425855513308,0.7607843137254902,CNN-3D
0.7366412213740458,0.7568627450980392,CNN-3D
0.7394636015325671,0.7568627450980392,CNN-3D
0.7423076923076923,0.7568627450980392,CNN-3D
0.7451737451737451,0.7568627450980392,CNN-3D
0.7441860465116279,0.7529411764705882,CNN-3D
0.7470817120622568,0.7529411764705882,CNN-3D
0.75,0.7529411764705882,CNN-3D
0.7529411764705882,0.7529411764705882,CNN-3D
0.7559055118110236,0.7529411764705882,CNN-3D
0.758893280632411,0.7529411764705882,CNN-3D
0.7579365079365079,0.7490196078431373,CNN-3D
0.7569721115537849,0.7450980392156863,CNN-3D
0.756,0.7411764705882353,CNN-3D
0.7590361445783133,0.7411764705882353,CNN-3D
0.7580645161290323,0.7372549019607844,CNN-3D
0.7611336032388664,0.7372549019607844,CNN-3D
0.7642276422764228,0.7372549019607844,CNN-3D
0.763265306122449,0.7333333333333333,CNN-3D
0.7622950819672131,0.7294117647058823,CNN-3D
0.7654320987654321,0.7294117647058823,CNN-3D
0.768595041322314,0.7294117647058823,CNN-3D
0.7676348547717843,0.7254901960784313,CNN-3D
0.7666666666666667,0.7215686274509804,CNN-3D
0.7656903765690377,0.7176470588235294,CNN-3D
0.7647058823529411,0.7137254901960784,CNN-3D
0.7679324894514767,0.7137254901960784,CNN-3D
0.7711864406779662,0.7137254901960784,CNN-3D
0.7702127659574468,0.7098039215686275,CNN-3D
0.7735042735042735,0.7098039215686275,CNN-3D
0.7725321888412017,0.7058823529411765,CNN-3D
0.7758620689655172,0.7058823529411765,CNN-3D
0.7792207792207793,0.7058823529411765,CNN-3D
0.7782608695652173,0.7019607843137254,CNN-3D
0.777292576419214,0.6980392156862745,CNN-3D
0.7763157894736842,0.6941176470588235,CNN-3D
0.7797356828193832,0.6941176470588235,CNN-3D
0.7831858407079646,0.6941176470588235,CNN-3D
0.7822222222222223,0.6901960784313725,CNN-3D
0.78125,0.6862745098039216,CNN-3D
0.7802690582959642,0.6823529411764706,CNN-3D
0.7837837837837838,0.6823529411764706,CNN-3D
0.7828054298642534,0.6784313725490196,CNN-3D
0.7818181818181819,0.6745098039215687,CNN-3D
0.7853881278538812,0.6745098039215687,CNN-3D
0.7844036697247706,0.6705882352941176,CNN-3D
0.7880184331797235,0.6705882352941176,CNN-3D
0.7870370370370371,0.6666666666666666,CNN-3D
0.786046511627907,0.6627450980392157,CNN-3D
0.7850467289719626,0.6588235294117647,CNN-3D
0.784037558685446,0.6549019607843137,CNN-3D
0.7877358490566038,0.6549019607843137,CNN-3D
0.7914691943127962,0.6549019607843137,CNN-3D
0.7952380952380952,0.6549019607843137,CNN-3D
0.7990430622009569,0.6549019607843137,CNN-3D
0.8028846153846154,0.6549019607843137,CNN-3D
0.8067632850241546,0.6549019607843137,CNN-3D
0.8106796116504854,0.6549019607843137,CNN-3D
0.8097560975609757,0.6509803921568628,CNN-3D
0.8137254901960784,0.6509803921568628,CNN-3D
0.812807881773399,0.6470588235294118,CNN-3D
0.8118811881188119,0.6431372549019608,CNN-3D
0.8109452736318408,0.6392156862745098,CNN-3D
0.81,0.6352941176470588,CNN-3D
0.8140703517587939,0.6352941176470588,CNN-3D
0.8181818181818182,0.6352941176470588,CNN-3D
0.817258883248731,0.6313725490196078,CNN-3D
0.8163265306122449,0.6274509803921569,CNN-3D
0.8153846153846154,0.6235294117647059,CNN-3D
0.8195876288659794,0.6235294117647059,CNN-3D
0.8186528497409327,0.6196078431372549,CNN-3D
0.8177083333333334,0.615686274509804,CNN-3D
0.8219895287958116,0.615686274509804,CNN-3D
0.8210526315789474,0.611764705882353,CNN-3D
0.8253968253968254,0.611764705882353,CNN-3D
0.824468085106383,0.6078431372549019,CNN-3D
0.8235294117647058,0.6039215686274509,CNN-3D
0.8225806451612904,0.6,CNN-3D
0.8216216216216217,0.596078431372549,CNN-3D
0.8206521739130435,0.592156862745098,CNN-3D
0.819672131147541,0.5882352941176471,CNN-3D
0.8186813186813187,0.5843137254901961,CNN-3D
0.8232044198895028,0.5843137254901961,CNN-3D
0.8222222222222222,0.5803921568627451,CNN-3D
0.8212290502793296,0.5764705882352941,CNN-3D
0.8202247191011236,0.5725490196078431,CNN-3D
0.8192090395480226,0.5686274509803921,CNN-3D
0.8238636363636364,0.5686274509803921,CNN-3D
0.8228571428571428,0.5647058823529412,CNN-3D
0.8275862068965517,0.5647058823529412,CNN-3D
0.8323699421965318,0.5647058823529412,CNN-3D
0.8372093023255814,0.5647058823529412,CNN-3D
0.8421052631578947,0.5647058823529412,CNN-3D
0.8411764705882353,0.5607843137254902,CNN-3D
0.8461538461538461,0.5607843137254902,CNN-3D
0.8511904761904762,0.5607843137254902,CNN-3D
0.8502994011976048,0.5568627450980392,CNN-3D
0.8554216867469879,0.5568627450980392,CNN-3D
0.8606060606060606,0.5568627450980392,CNN-3D
0.8597560975609756,0.5529411764705883,CNN-3D
0.8588957055214724,0.5490196078431373,CNN-3D
0.8580246913580247,0.5450980392156862,CNN-3D
0.8633540372670807,0.5450980392156862,CNN-3D
0.8625,0.5411764705882353,CNN-3D
0.8616352201257862,0.5372549019607843,CNN-3D
0.8607594936708861,0.5333333333333333,CNN-3D
0.8598726114649682,0.5294117647058824,CNN-3D
0.8589743589743589,0.5254901960784314,CNN-3D
0.864516129032258,0.5254901960784314,CNN-3D
0.8636363636363636,0.5215686274509804,CNN-3D
0.8627450980392157,0.5176470588235295,CNN-3D
0.8618421052631579,0.5137254901960784,CNN-3D
0.8675496688741722,0.5137254901960784,CNN-3D
0.8733333333333333,0.5137254901960784,CNN-3D
0.8791946308724832,0.5137254901960784,CNN-3D
0.8783783783783784,0.5098039215686274,CNN-3D
0.8843537414965986,0.5098039215686274,CNN-3D
0.8835616438356164,0.5058823529411764,CNN-3D
0.8827586206896552,0.5019607843137255,CNN-3D
0.8819444444444444,0.4980392156862745,CNN-3D
0.8811188811188811,0.49411764705882355,CNN-3D
0.8802816901408451,0.49019607843137253,CNN-3D
0.8865248226950354,0.49019607843137253,CNN-3D
0.8857142857142857,0.48627450980392156,CNN-3D
0.8848920863309353,0.4823529411764706,CNN-3D
0.8840579710144928,0.47843137254901963,CNN-3D
0.8832116788321168,0.4745098039215686,CNN-3D
0.8823529411764706,0.47058823529411764,CNN-3D
0.8888888888888888,0.47058823529411764,CNN-3D
0.8955223880597015,0.47058823529411764,CNN-3D
0.8947368421052632,0.4666666666666667,CNN-3D
0.8939393939393939,0.4627450980392157,CNN-3D
0.9007633587786259,0.4627450980392157,CNN-3D
0.9,0.4588235294117647,CNN-3D
0.8992248062015504,0.4549019607843137,CNN-3D
0.90625,0.4549019607843137,CNN-3D
0.905511811023622,0.45098039215686275,CNN-3D
0.9126984126984127,0.45098039215686275,CNN-3D
0.912,0.4470588235294118,CNN-3D
0.9112903225806451,0.44313725490196076,CNN-3D
0.9105691056910569,0.4392156862745098,CNN-3D
0.9098360655737705,0.43529411764705883,CNN-3D
0.9090909090909091,0.43137254901960786,CNN-3D
0.9083333333333333,0.42745098039215684,CNN-3D
0.907563025210084,0.4235294117647059,CNN-3D
0.9067796610169492,0.4196078431372549,CNN-3D
0.905982905982906,0.41568627450980394,CNN-3D
0.9051724137931034,0.4117647058823529,CNN-3D
0.9043478260869565,0.40784313725490196,CNN-3D
0.9122807017543859,0.40784313725490196,CNN-3D
0.911504424778761,0.403921568627451,CNN-3D
0.9107142857142857,0.4,CNN-3D
0.9099099099099099,0.396078431372549,CNN-3D
0.9181818181818182,0.396078431372549,CNN-3D
0.9174311926605505,0.39215686274509803,CNN-3D
0.9166666666666666,0.38823529411764707,CNN-3D
0.9158878504672897,0.3843137254901961,CNN-3D
0.9150943396226415,0.3803921568627451,CNN-3D
0.9142857142857143,0.3764705882352941,CNN-3D
0.9134615384615384,0.37254901960784315,CNN-3D
0.912621359223301,0.3686274509803922,CNN-3D
0.9117647058823529,0.36470588235294116,CNN-3D
0.9108910891089109,0.3607843137254902,CNN-3D
0.91,0.3568627450980392,CNN-3D
0.9090909090909091,0.35294117647058826,CNN-3D
0.9081632653061225,0.34901960784313724,CNN-3D
0.9072164948453608,0.34509803921568627,CNN-3D
0.90625,0.3411764705882353,CNN-3D
0.9052631578947369,0.33725490196078434,CNN-3D
0.9042553191489362,0.3333333333333333,CNN-3D
0.9032258064516129,0.32941176470588235,CNN-3D
0.9021739130434783,0.3254901960784314,CNN-3D
0.9010989010989011,0.3215686274509804,CNN-3D
0.9,0.3176470588235294,CNN-3D
0.898876404494382,0.3137254901960784,CNN-3D
0.8977272727272727,0.30980392156862746,CNN-3D
0.896551724137931,0.3058823529411765,CNN-3D
0.8953488372093024,0.30196078431372547,CNN-3D
0.8941176470588236,0.2980392156862745,CNN-3D
0.8928571428571429,0.29411764705882354,CNN-3D
0.891566265060241,0.2901960784313726,CNN-3D
0.8902439024390244,0.28627450980392155,CNN-3D
0.8888888888888888,0.2823529411764706,CNN-3D
0.8875,0.2784313725490196,CNN-3D
0.8987341772151899,0.2784313725490196,CNN-3D
0.8974358974358975,0.27450980392156865,CNN-3D
0.8961038961038961,0.27058823529411763,CNN-3D
0.8947368421052632,0.26666666666666666,CNN-3D
0.8933333333333333,0.2627450980392157,CNN-3D
0.8918918918918919,0.25882352941176473,CNN-3D
0.9041095890410958,0.25882352941176473,CNN-3D
0.9027777777777778,0.2549019607843137,CNN-3D
0.9014084507042254,0.25098039215686274,CNN-3D
0.9,0.24705882352941178,CNN-3D
0.8985507246376812,0.24313725490196078,CNN-3D
0.8970588235294118,0.23921568627450981,CNN-3D
0.8955223880597015,0.23529411764705882,CNN-3D
0.8939393939393939,0.23137254901960785,CNN-3D
0.8923076923076924,0.22745098039215686,CNN-3D
0.890625,0.2235294117647059,CNN-3D
0.8888888888888888,0.2196078431372549,CNN-3D
0.8870967741935484,0.21568627450980393,CNN-3D
0.8852459016393442,0.21176470588235294,CNN-3D
0.8833333333333333,0.20784313725490197,CNN-3D
0.8813559322033898,0.20392156862745098,CNN-3D
0.8793103448275862,0.2,CNN-3D
0.8771929824561403,0.19607843137254902,CNN-3D
0.875,0.19215686274509805,CNN-3D
0.8727272727272727,0.18823529411764706,CNN-3D
0.8703703703703703,0.1843137254901961,CNN-3D
0.8679245283018868,0.1803921568627451,CNN-3D
0.8653846153846154,0.17647058823529413,CNN-3D
0.8627450980392157,0.17254901960784313,CNN-3D
0.86,0.16862745098039217,CNN-3D
0.8775510204081632,0.16862745098039217,CNN-3D
0.875,0.16470588235294117,CNN-3D
0.8723404255319149,0.1607843137254902,CNN-3D
0.8913043478260869,0.1607843137254902,CNN-3D
0.8888888888888888,0.1568627450980392,CNN-3D
0.8863636363636364,0.15294117647058825,CNN-3D
0.8837209302325582,0.14901960784313725,CNN-3D
0.8809523809523809,0.1450980392156863,CNN-3D
0.8780487804878049,0.1411764705882353,CNN-3D
0.875,0.13725490196078433,CNN-3D
0.8717948717948718,0.13333333333333333,CNN-3D
0.868421052631579,0.12941176470588237,CNN-3D
0.8648648648648649,0.12549019607843137,CNN-3D
0.8611111111111112,0.12156862745098039,CNN-3D
0.8571428571428571,0.11764705882352941,CNN-3D
0.8529411764705882,0.11372549019607843,CNN-3D
0.8787878787878788,0.11372549019607843,CNN-3D
0.875,0.10980392156862745,CNN-3D
0.8709677419354839,0.10588235294117647,CNN-3D
0.8666666666666667,0.10196078431372549,CNN-3D
0.8620689655172413,0.09803921568627451,CNN-3D
0.8571428571428571,0.09411764705882353,CNN-3D
0.8888888888888888,0.09411764705882353,CNN-3D
0.8846153846153846,0.09019607843137255,CNN-3D
0.88,0.08627450980392157,CNN-3D
0.875,0.08235294117647059,CNN-3D
0.8695652173913043,0.0784313725490196,CNN-3D
0.8636363636363636,0.07450980392156863,CNN-3D
0.8571428571428571,0.07058823529411765,CNN-3D
0.85,0.06666666666666667,CNN-3D
0.8421052631578947,0.06274509803921569,CNN-3D
0.8333333333333334,0.058823529411764705,CNN-3D
0.8235294117647058,0.054901960784313725,CNN-3D
0.8125,0.050980392156862744,CNN-3D
0.8,0.047058823529411764,CNN-3D
0.7857142857142857,0.043137254901960784,CNN-3D
0.7692307692307693,0.0392156862745098,CNN-3D
0.75,0.03529411764705882,CNN-3D
0.8181818181818182,0.03529411764705882,CNN-3D
0.8,0.03137254901960784,CNN-3D
0.7777777777777778,0.027450980392156862,CNN-3D
0.75,0.023529411764705882,CNN-3D
0.8571428571428571,0.023529411764705882,CNN-3D
0.8333333333333334,0.0196078431372549,CNN-3D
0.8,0.01568627450980392,CNN-3D
0.75,0.011764705882352941,CNN-3D
0.6666666666666666,0.00784313725490196,CNN-3D
0.5,0.00392156862745098,CNN-3D
0.0,0.0,CNN-3D
1.0,0.0,CNN-3D
0.3541666666666667,1.0,CNN-3D-LSTM
0.35465924895688455,1.0,CNN-3D-LSTM
0.3551532033426184,1.0,CNN-3D-LSTM
0.35564853556485354,1.0,CNN-3D-LSTM
0.35614525139664804,1.0,CNN-3D-LSTM
0.35664335664335667,1.0,CNN-3D-LSTM
0.35714285714285715,1.0,CNN-3D-LSTM
0.3576437587657784,1.0,CNN-3D-LSTM
0.35814606741573035,1.0,CNN-3D-LSTM
0.35864978902953587,1.0,CNN-3D-LSTM
0.3591549295774648,1.0,CNN-3D-LSTM
0.35966149506346967,1.0,CNN-3D-LSTM
0.3601694915254237,1.0,CNN-3D-LSTM
0.3606789250353607,1.0,CNN-3D-LSTM
0.3611898016997167,1.0,CNN-3D-LSTM
0.3617021276595745,1.0,CNN-3D-LSTM
0.3622159090909091,1.0,CNN-3D-LSTM
0.3627311522048364,1.0,CNN-3D-LSTM
0.36324786324786323,1.0,CNN-3D-LSTM
0.3637660485021398,1.0,CNN-3D-LSTM
0.36428571428571427,1.0,CNN-3D-LSTM
0.3648068669527897,1.0,CNN-3D-LSTM
0.3653295128939828,1.0,CNN-3D-LSTM
0.36585365853658536,1.0,CNN-3D-LSTM
0.36637931034482757,1.0,CNN-3D-LSTM
0.3669064748201439,1.0,CNN-3D-LSTM
0.36743515850144093,1.0,CNN-3D-LSTM
0.36796536796536794,1.0,CNN-3D-LSTM
0.3684971098265896,1.0,CNN-3D-LSTM
0.36903039073806077,1.0,CNN-3D-LSTM
0.3695652173913043,1.0,CNN-3D-LSTM
0.37010159651669083,1.0,CNN-3D-LSTM
0.3706395348837209,1.0,CNN-3D-LSTM
0.37117903930131,1.0,CNN-3D-LSTM
0.3717201166180758,1.0,CNN-3D-LSTM
0.3722627737226277,1.0,CNN-3D-LSTM
0.37280701754385964,1.0,CNN-3D-LSTM
0.3718887262079063,0.996078431372549,CNN-3D-LSTM
0.3724340175953079,0.996078431372549,CNN-3D-LSTM
0.37298091042584436,0.996078431372549,CNN-3D-LSTM
0.3735294117647059,0.996078431372549,CNN-3D-LSTM
0.374079528718704,0.996078431372549,CNN-3D-LSTM
0.3746312684365782,0.996078431372549,CNN-3D-LSTM
0.37518463810930575,0.996078431372549,CNN-3D-LSTM
0.3757396449704142,0.996078431372549,CNN-3D-LSTM
0.3762962962962963,0.996078431372549,CNN-3D-LSTM
0.3768545994065282,0.996078431372549,CNN-3D-LSTM
0.3774145616641902,0.996078431372549,CNN-3D-LSTM
0.37797619047619047,0.996078431372549,CNN-3D-LSTM
0.37853949329359166,0.996078431372549,CNN-3D-LSTM
0.37910447761194027,0.996078431372549,CNN-3D-LSTM
0.3796711509715994,0.996078431372549,CNN-3D-LSTM
0.38023952095808383,0.996078431372549,CNN-3D-LSTM
0.3808095952023988,0.996078431372549,CNN-3D-LSTM
0.3813813813813814,0.996078431372549,CNN-3D-LSTM
0.3819548872180451,0.996078431372549,CNN-3D-LSTM
0.3825301204819277,0.996078431372549,CNN-3D-LSTM
0.38310708898944196,0.996078431372549,CNN-3D-LSTM
0.38368580060422963,0.996078431372549,CNN-3D-LSTM
0.3842662632375189,0.996078431372549,CNN-3D-LSTM
0.38484848484848483,0.996078431372549,CNN-3D-LSTM
0.38543247344461307,0.996078431372549,CNN-3D-LSTM
0.3860182370820669,0.996078431372549,CNN-3D-LSTM
0.3866057838660578,0.996078431372549,CNN-3D-LSTM
0.3871951219512195,0.996078431372549,CNN-3D-LSTM
0.38778625954198476,0.996078431372549,CNN-3D-LSTM
0.38837920489296635,0.996078431372549,CNN-3D-LSTM
0.3889739663093415,0.996078431372549,CNN-3D-LSTM
0.3895705521472393,0.996078431372549,CNN-3D-LSTM
0.3901689708141321,0.996078431372549,CNN-3D-LSTM
0.39076923076923076,0.996078431372549,CNN-3D-LSTM
0.3913713405238829,0.996078431372549,CNN-3D-LSTM
0.39197530864197533,0.996078431372549,CNN-3D-LSTM
0.39258114374034003,0.996078431372549,CNN-3D-LSTM
0.3931888544891641,0.996078431372549,CNN-3D-LSTM
0.3937984496124031,0.996078431372549,CNN-3D-LSTM
0.3944099378881988,0.996078431372549,CNN-3D-LSTM
0.39502332814930013,0.996078431372549,CNN-3D-LSTM
0.3940809968847352,0.9921568627450981,CNN-3D-LSTM
0.39313572542901715,0.9882352941176471,CNN-3D-LSTM
0.39375,0.9882352941176471,CNN-3D-LSTM
0.39436619718309857,0.9882352941176471,CNN-3D-LSTM
0.3949843260188088,0.9882352941176471,CNN-3D-LSTM
0.3956043956043956,0.9882352941176471,CNN-3D-LSTM
0.39622641509433965,0.9882352941176471,CNN-3D-LSTM
0.3968503937007874,0.9882352941176471,CNN-3D-LSTM
0.39747634069400634,0.9882352941176471,CNN-3D-LSTM
0.3981042654028436,0.9882352941176471,CNN-3D-LSTM
0.3987341772151899,0.9882352941176471,CNN-3D-LSTM
0.3993660855784469,0.9882352941176471,CNN-3D-LSTM
0.4,0.9882352941176471,CNN-3D-LSTM
0.40063593004769477,0.9882352941176471,CNN-3D-LSTM
0.4012738853503185,0.9882352941176471,CNN-3D-LSTM
0.4019138755980861,0.9882352941176471,CNN-3D-LSTM
0.402555910543131,0.9882352941176471,CNN-3D-LSTM
0.4032,0.9882352941176471,CNN-3D-LSTM
0.40384615384615385,0.9882352941176471,CNN-3D-LSTM
0.4044943820224719,0.9882352941176471,CNN-3D-LSTM
0.40514469453376206,0.9882352941176471,CNN-3D-LSTM
0.4057971014492754,0.9882352941176471,CNN-3D-LSTM
0.4064516129032258,0.9882352941176471,CNN-3D-LSTM
0.407108239095315,0.9882352941176471,CNN-3D-LSTM
0.4077669902912621,0.9882352941176471,CNN-3D-LSTM
0.40842787682333875,0.9882352941176471,CNN-3D-LSTM
0.4074675324675325,0.984313725490196,CNN-3D-LSTM
0.408130081300813,0.984313725490196,CNN-3D-LSTM
0.40879478827361565,0.984313725490196,CNN-3D-LSTM
0.4094616639477977,0.984313725490196,CNN-3D-LSTM
0.41013071895424835,0.984313725490196,CNN-3D-LSTM
0.41080196399345337,0.984313725490196,CNN-3D-LSTM
0.41147540983606556,0.984313725490196,CNN-3D-LSTM
0.4121510673234811,0.984313725490196,CNN-3D-LSTM
0.4128289473684211,0.984313725490196,CNN-3D-LSTM
0.4135090609555189,0.984313725490196,CNN-3D-LSTM
0.4141914191419142,0.984313725490196,CNN-3D-LSTM
0.41487603305785126,0.984313725490196,CNN-3D-LSTM
0.4155629139072848,0.984313725490196,CNN-3D-LSTM
0.41625207296849087,0.984313725490196,CNN-3D-LSTM
0.4169435215946844,0.984313725490196,CNN-3D-LSTM
0.415973377703827,0.9803921568627451,CNN-3D-LSTM
0.4166666666666667,0.9803921568627451,CNN-3D-LSTM
0.41736227045075125,0.9803921568627451,CNN-3D-LSTM
0.4180602006688963,0.9803921568627451,CNN-3D-LSTM
0.4187604690117253,0.9803921568627451,CNN-3D-LSTM
0.41946308724832215,0.9803921568627451,CNN-3D-LSTM
0.42016806722689076,0.9803921568627451,CNN-3D-LSTM
0.4208754208754209,0.9803921568627451,CNN-3D-LSTM
0.42158516020236086,0.9803921568627451,CNN-3D-LSTM
0.4222972972972973,0.9803921568627451,CNN-3D-LSTM
0.4230118443316413,0.9803921568627451,CNN-3D-LSTM
0.423728813559322,0.9803921568627451,CNN-3D-LSTM
0.4244482173174873,0.9803921568627451,CNN-3D-LSTM
0.42517006802721086,0.9803921568627451,CNN-3D-LSTM
0.42589437819420783,0.9803921568627451,CNN-3D-LSTM
0.42662116040955633,0.9803921568627451,CNN-3D-LSTM
0.42735042735042733,0.9803921568627451,CNN-3D-LSTM
0.4263698630136986,0.9764705882352941,CNN-3D-LSTM
0.42710120068610635,0.9764705882352941,CNN-3D-LSTM
0.42783505154639173,0.9764705882352941,CNN-3D-LSTM
0.42857142857142855,0.9764705882352941,CNN-3D-LSTM
0.42931034482758623,0.9764705882352941,CNN-3D-LSTM
0.43005181347150256,0.9764705882352941,CNN-3D-LSTM
0.43079584775086505,0.9764705882352941,CNN-3D-LSTM
0.42980935875216636,0.9725490196078431,CNN-3D-LSTM
0.4305555555555556,0.9725490196078431,CNN-3D-LSTM
0.43130434782608695,0.9725490196078431,CNN-3D-LSTM
0.43205574912891986,0.9725490196078431,CNN-3D-LSTM
0.4328097731239092,0.9725490196078431,CNN-3D-LSTM
0.4318181818181818,0.9686274509803922,CNN-3D-LSTM
0.43257443082311736,0.9686274509803922,CNN-3D-LSTM
0.43333333333333335,0.9686274509803922,CNN-3D-LSTM
0.43409490333919154,0.9686274509803922,CNN-3D-LSTM
0.43485915492957744,0.9686274509803922,CNN-3D-LSTM
0.43562610229276894,0.9686274509803922,CNN-3D-LSTM
0.43462897526501765,0.9647058823529412,CNN-3D-LSTM
0.4353982300884956,0.9647058823529412,CNN-3D-LSTM
0.43617021276595747,0.9647058823529412,CNN-3D-LSTM
0.4369449378330373,0.9647058823529412,CNN-3D-LSTM
0.4377224199288256,0.9647058823529412,CNN-3D-LSTM
0.4385026737967914,0.9647058823529412,CNN-3D-LSTM
0.4392857142857143,0.9647058823529412,CNN-3D-LSTM
0.4400715563506261,0.9647058823529412,CNN-3D-LSTM
0.44086021505376344,0.9647058823529412,CNN-3D-LSTM
0.44165170556552963,0.9647058823529412,CNN-3D-LSTM
0.44244604316546765,0.9647058823529412,CNN-3D-LSTM
0.44324324324324327,0.9647058823529412,CNN-3D-LSTM
0.44404332129963897,0.9647058823529412,CNN-3D-LSTM
0.4448462929475588,0.9647058823529412,CNN-3D-LSTM
0.44565217391304346,0.9647058823529412,CNN-3D-LSTM
0.44646098003629764,0.9647058823529412,CNN-3D-LSTM
0.44727272727272727,0.9647058823529412,CNN-3D-LSTM
0.44808743169398907,0.9647058823529412,CNN-3D-LSTM
0.4489051094890511,0.9647058823529412,CNN-3D-LSTM
0.44972577696526506,0.9647058823529412,CNN-3D-LSTM
0.45054945054945056,0.9647058823529412,CNN-3D-LSTM
0.45137614678899085,0.9647058823529412,CNN-3D-LSTM
0.4522058823529412,0.9647058823529412,CNN-3D-LSTM
0.4530386740331492,0.9647058823529412,CNN-3D-LSTM
0.45387453874538747,0.9647058823529412,CNN-3D-LSTM
0.45471349353049906,0.9647058823529412,CNN-3D-LSTM
0.45555555555555555,0.9647058823529412,CNN-3D-LSTM
0.45640074211502785,0.9647058823529412,CNN-3D-LSTM
0.45724907063197023,0.9647058823529412,CNN-3D-LSTM
0.45623836126629425,0.9607843137254902,CNN-3D-LSTM
0.457089552238806,0.9607843137254902,CNN-3D-LSTM
0.45794392523364486,0.9607843137254902,CNN-3D-LSTM
0.45880149812734083,0.9607843137254902,CNN-3D-LSTM
0.4596622889305816,0.9607843137254902,CNN-3D-LSTM
0.4605263157894737,0.9607843137254902,CNN-3D-LSTM
0.4613935969868173,0.9607843137254902,CNN-3D-LSTM
0.46226415094339623,0.9607843137254902,CNN-3D-LSTM
0.46313799621928164,0.9607843137254902,CNN-3D-LSTM
0.4640151515151515,0.9607843137254902,CNN-3D-LSTM
0.4648956356736243,0.9607843137254902,CNN-3D-LSTM
0.46577946768060835,0.9607843137254902,CNN-3D-LSTM
0.4666666666666667,0.9607843137254902,CNN-3D-LSTM
0.4675572519083969,0.9607843137254902,CNN-3D-LSTM
0.4684512428298279,0.9607843137254902,CNN-3D-LSTM
0.46934865900383144,0.9607843137254902,CNN-3D-LSTM
0.47024952015355087,0.9607843137254902,CNN-3D-LSTM
0.47115384615384615,0.9607843137254902,CNN-3D-LSTM
0.4720616570327553,0.9607843137254902,CNN-3D-LSTM
0.47297297297297297,0.9607843137254902,CNN-3D-LSTM
0.4738878143133462,0.9607843137254902,CNN-3D-LSTM
0.4728682170542636,0.9568627450980393,CNN-3D-LSTM
0.47378640776699027,0.9568627450980393,CNN-3D-LSTM
0.47470817120622566,0.9568627450980393,CNN-3D-LSTM
0.4756335282651072,0.9568627450980393,CNN-3D-LSTM
0.4765625,0.9568627450980393,CNN-3D-LSTM
0.4774951076320939,0.9568627450980393,CNN-3D-LSTM
0.47843137254901963,0.9568627450980393,CNN-3D-LSTM
0.4793713163064833,0.9568627450980393,CNN-3D-LSTM
0.48031496062992124,0.9568627450980393,CNN-3D-LSTM
0.4812623274161736,0.9568627450980393,CNN-3D-LSTM
0.48221343873517786,0.9568627450980393,CNN-3D-LSTM
0.48316831683168315,0.9568627450980393,CNN-3D-LSTM
0.48412698412698413,0.9568627450980393,CNN-3D-LSTM
0.4850894632206759,0.9568627450980393,CNN-3D-LSTM
0.4860557768924303,0.9568627450980393,CNN-3D-LSTM
0.4870259481037924,0.9568627450980393,CNN-3D-LSTM
0.488,0.9568627450980393,CNN-3D-LSTM
0.48897795591182364,0.9568627450980393,CNN-3D-LSTM
0.4899598393574297,0.9568627450980393,CNN-3D-LSTM
0.4909456740442656,0.9568627450980393,CNN-3D-LSTM
0.49193548387096775,0.9568627450980393,CNN-3D-LSTM
0.4909090909090909,0.9529411764705882,CNN-3D-LSTM
0.49190283400809715,0.9529411764705882,CNN-3D-LSTM
0.49290060851926976,0.9529411764705882,CNN-3D-LSTM
0.49390243902439024,0.9529411764705882,CNN-3D-LSTM
0.49490835030549896,0.9529411764705882,CNN-3D-LSTM
0.4959183673469388,0.9529411764705882,CNN-3D-LSTM
0.49693251533742333,0.9529411764705882,CNN-3D-LSTM
0.4979508196721312,0.9529411764705882,CNN-3D-LSTM
0.4989733059548255,0.9529411764705882,CNN-3D-LSTM
0.5,0.9529411764705882,CNN-3D-LSTM
0.5010309278350515,0.9529411764705882,CNN-3D-LSTM
0.5,0.9490196078431372,CNN-3D-LSTM
0.5010351966873706,0.9490196078431372,CNN-3D-LSTM
0.5020746887966805,0.9490196078431372,CNN-3D-LSTM
0.5031185031185031,0.9490196078431372,CNN-3D-LSTM
0.5041666666666667,0.9490196078431372,CNN-3D-LSTM
