pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher.1,fielder_2.1,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,play_ids
FF,2021-08-31,95.1,-0.8,5.8,"Buehler, Walker",594807,621111,,ball,,,,,12,Adam Duvall strikes out swinging.,R,R,R,LAD,ATL,B,,,0,0,2021,-0.19,1.23,0.38,4.23,,,621020.0,2,2,Top,,,,,669257,,,3.5019411114732626,-138.4720974399082,-1.237303128307504,-3.2183520411737083,29.877300107751445,-16.28140942422903,3.35,1.56,,,,95.1,2209.0,6.2,632663,621111,669257,571970,607208,457759,608369,572041,641355,605141,54.31,,,,,,,,10,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shift,Standard,200.0,0.0,0.036,d3dcc22a-45d8-4545-8c68-592464ccb616
FF,2021-08-25,97.4,-1.03,5.52,"Buehler, Walker",663757,621111,field_out,hit_into_play,,,,,8,"Trent Grisham grounds out, shortstop Corey Seager to first baseman Max Muncy.",R,L,R,SD,LAD,X,6.0,ground_ball,3,2,2021,-0.39,1.23,-0.02,1.97,624428.0,,,2,5,Bot,116.62,138.69,,,669257,,,3.592322803115031,-141.7823653963449,-6.901740443296069,-5.998659784658057,28.289421013701304,-14.243207925733444,3.32,1.51,129.0,82.5,2.0,97.9,2233.0,6.3,632764,621111,669257,571970,607208,457759,608369,572041,641355,621035,54.22,0.251,0.226,0.0,1.0,0.0,0.0,2.0,35,6,4-Seam Fastball,1,0,1,0,0,1,1,0,Strategic,Standard,207.0,-0.038,-0.367,98e4bddc-a663-4710-8f68-dcbe05dc52c1
FF,2021-08-25,96.8,-0.6,5.77,"Buehler, Walker",663757,621111,,ball,,,,,12,"Trent Grisham grounds out, shortstop Corey Seager to first baseman Max Muncy.",R,L,R,SD,LAD,B,,,2,2,2021,-0.24,1.32,1.01,3.34,624428.0,,,2,5,Bot,,,,,669257,,,4.875671428043704,-140.92129195006072,-4.033267898716231,-4.240268561905563,28.9003684958186,-13.747648141448554,3.44,1.51,,,,97.4,2280.0,6.4,632764,621111,669257,571970,607208,457759,608369,572041,641355,621035,54.1,,,,,,,,35,5,4-Seam Fastball,1,0,1,0,0,1,1,0,Standard,Standard,190.0,0.0,0.083,9a92acb9-6996-4c6c-bffe-ebdf7d6d3b58
FC,2021-08-25,88.9,-0.64,5.62,"Buehler, Walker",663757,621111,,blocked_ball,,,,,14,"Trent Grisham grounds out, shortstop Corey Seager to first baseman Max Muncy.",R,L,R,SD,LAD,B,,,1,2,2021,0.52,0.0,1.09,0.43,624428.0,,,2,5,Bot,,,,,669257,,,3.17540020197374,-129.41595248516268,-6.788327854957887,5.357914821204975,23.40128823168554,-31.17675925324236,3.48,1.51,,,,89.9,2613.0,6.6,632764,621111,669257,571970,607208,457759,608369,572041,641355,621035,53.92,,,,,,,,35,4,Cutter,1,0,1,0,0,1,1,0,Standard,Standard,101.0,0.0,0.037,5e6e0b28-33ee-4872-957d-6020d44689c9
FF,2021-08-25,96.9,-0.9,5.57,"Buehler, Walker",663757,621111,,foul,,,,,4,"Trent Grisham grounds out, shortstop Corey Seager to first baseman Max Muncy.",R,L,R,SD,LAD,S,,,1,1,2021,-0.33,1.47,-0.73,2.43,624428.0,,,2,5,Bot,,,,,669257,,,1.208223216064746,-141.0712388329024,-6.238213362607329,-4.730526290059116,31.28880224364665,-11.3057368084065,3.32,1.51,253.0,76.8,36.0,97.0,2433.0,6.3,632764,621111,669257,571970,607208,457759,608369,572041,641355,621035,54.22,,,,,,,,35,3,4-Seam Fastball,1,0,1,0,0,1,1,0,Strategic,Standard,200.0,0.0,-0.095,fda385cd-9d00-49b9-ab97-3647353239fd
CH,2021-08-25,93.3,-1.11,5.33,"Buehler, Walker",663757,621111,,ball,,,,,14,"Trent Grisham grounds out, shortstop Corey Seager to first baseman Max Muncy.",R,L,R,SD,LAD,B,,,0,1,2021,-1.03,-0.03,1.49,-0.37,,624428.0,,2,5,Bot,,,,,669257,,,8.943395327566646,-135.41871633307497,-8.818672974690584,-14.625997243632678,29.25863627024025,-30.76564474898768,3.55,1.51,,,,93.3,1461.0,6.4,632764,621111,669257,571970,607208,457759,608369,572041,641355,621035,54.07,,,,,,,,35,2,Changeup,1,0,1,0,0,1,1,0,Strategic,Standard,235.0,0.005,0.018,1a488605-60ad-4495-bc2a-5722c0a1b31d
FF,2021-08-25,95.9,-0.7,5.64,"Buehler, Walker",663757,621111,,called_strike,,,,,14,"Trent Grisham grounds out, shortstop Corey Seager to first baseman Max Muncy.",R,L,R,SD,LAD,S,,,0,0,2021,-0.31,1.48,1.07,1.91,,624428.0,,2,5,Bot,,,,,669257,,,5.40871146779064,-139.5444520643027,-7.680371049851586,-5.274088765017102,29.60284964594265,-11.346927376427995,3.69,1.74,,,,96.6,2513.0,6.5,632764,621111,669257,571970,607208,457759,608369,572041,641355,621035,53.96,,,,,,,,35,1,4-Seam Fastball,1,0,1,0,0,1,1,0,Strategic,Standard,195.0,0.0,-0.045,a3e78c97-323e-4072-add7-77c43a78d606
FF,2021-08-25,96.3,-1.04,5.52,"Buehler, Walker",605483,621111,sac_bunt,hit_into_play,,,,,8,"Blake Snell out on a sacrifice bunt, pitcher Walker Buehler to second baseman Trea Turner.   Adam Frazier to 2nd.",R,L,R,SD,LAD,X,1.0,ground_ball,0,0,2021,-0.57,1.42,0.18,2.12,,,624428.0,1,5,Bot,129.45,190.61,,,669257,,,4.531315941636888,-140.0900526019553,-6.685653161585462,-8.586669481223216,32.754542091522914,-12.174460680482644,3.55,1.63,1.0,41.6,-67.0,96.4,2382.0,6.5,632764,621111,669257,571970,607208,457759,608369,572041,641355,621035,54.05,0.134,0.121,0.25,0.0,0.0,0.0,1.0,34,1,4-Seam Fastball,1,0,1,0,0,1,1,0,Strategic,Standard,208.0,-0.015,-0.168,4fbac5ac-4e6f-45f0-9a3b-a98e3feef0e3
SL,2021-08-25,85.1,-0.93,5.43,"Buehler, Walker",592518,621111,strikeout,swinging_strike,,,,,14,Manny Machado strikes out swinging.,R,R,R,SD,LAD,S,2.0,,1,2,2021,1.3,0.11,1.06,1.13,,,663757.0,2,3,Bot,,,,,669257,,,2.0566657568282025,-123.93349849731146,-4.022028133183981,13.043235961615933,24.210898855398927,-30.4909644891833,3.49,1.6,,,,85.5,2703.0,6.4,632764,621111,669257,571970,607208,457759,608369,572041,641355,621035,54.06,,,0.0,1.0,0.0,0.0,,21,4,Slider,1,0,1,0,0,1,1,0,Standard,Standard,63.0,-0.021,-0.155,c20ace8c-6368-4245-9cd0-16ecddf22056
FC,2021-08-25,89.3,-0.71,5.66,"Buehler, Walker",592518,621111,,called_strike,,,,,9,Manny Machado strikes out swinging.,R,R,R,SD,LAD,S,,,1,1,2021,0.7,0.16,0.76,1.65,,,663757.0,2,3,Bot,,,,,669257,,,2.152457697223946,-130.20495469229112,-4.3085000898011945,7.67128807768385,24.467801376066596,-29.67741125734897,3.63,1.6,,,,90.2,2587.0,6.5,632764,621111,669257,571970,607208,457759,608369,572041,641355,621035,54.03,,,,,,,,21,3,Cutter,1,0,1,0,0,1,1,0,Standard,Standard,105.0,0.0,-0.059,ddc74e36-3f74-49ef-a5ca-6e19ddf4177f
FF,2021-08-25,96.7,-0.85,5.63,"Buehler, Walker",592518,621111,,foul,,,,,5,Manny Machado strikes out swinging.,R,R,R,SD,LAD,S,,,1,0,2021,-0.39,1.51,0.0,2.56,,,663757.0,2,3,Bot,,,,,669257,,,3.156839722154995,-140.79077820315825,-6.118875681346272,-5.899599467135531,28.76748372020658,-10.8698999190904,3.49,1.6,165.0,87.9,67.0,97.3,2489.0,6.4,632764,621111,669257,571970,607208,457759,608369,572041,641355,621035,54.1,,,,,,,,21,2,4-Seam Fastball,1,0,1,0,0,1,1,0,Standard,Standard,198.0,0.0,-0.048,ab131833-0752-4ec9-85d7-fecbdbb17bce
FF,2021-08-25,96.9,-0.66,5.73,"Buehler, Walker",592518,621111,,ball,,,,,14,Manny Machado strikes out swinging.,R,R,R,SD,LAD,B,,,0,0,2021,-0.2,1.57,1.16,0.81,,,663757.0,2,3,Bot,,,,,669257,,,5.325636569446921,-140.7010036744728,-11.226403232720982,-3.756419493061509,28.1954098826286,-8.980108922834486,3.74,1.6,,,,97.4,2606.0,6.4,632764,621111,669257,571970,607208,457759,608369,572041,641355,621035,54.09,,,,,,,,21,1,4-Seam Fastball,1,0,1,0,0,1,1,0,Standard,Standard,195.0,0.0,0.036,5b6cc9bb-6ef8-4582-86a5-88b59eeaef41
FF,2021-08-25,97.2,-0.75,5.71,"Buehler, Walker",665487,621111,strikeout,called_strike,,,,,9,Fernando Tatis called out on strikes.,R,R,R,SD,LAD,S,2.0,,2,2,2021,-0.27,1.61,0.29,1.52,,,663757.0,1,3,Bot,,,,,669257,,,3.411100833359288,-141.28523650303896,-9.423035971151505,-4.315160426825233,31.11601815903367,-8.611009705571151,3.48,1.6,,,,97.6,2532.0,6.5,632764,621111,669257,571970,607208,457759,608369,572041,641355,621035,54.0,,,0.0,1.0,0.0,0.0,,20,6,4-Seam Fastball,1,0,1,0,0,1,1,0,Infield shift,Standard,196.0,-0.025,-0.261,483ff706-80fa-4b79-89c9-3d088fbec258
FF,2021-08-25,96.1,-0.63,5.76,"Buehler, Walker",665487,621111,,foul,,,,,14,Fernando Tatis called out on strikes.,R,R,R,SD,LAD,S,,,2,2,2021,-0.06,1.6,0.87,2.28,,,663757.0,1,3,Bot,,,,,669257,,,4.103971149162912,-139.83961789279056,-7.269460844539441,-1.7258397967280732,31.9327843803264,-9.676459700923555,3.49,1.6,156.0,86.3,66.0,96.3,2403.0,6.4,632764,621111,669257,571970,607208,457759,608369,572041,641355,621035,54.06,,,,,,,,20,5,4-Seam Fastball,1,0,1,0,0,1,1,0,Infield shift,Standard,201.0,0.0,0.0,f0420703-c65a-450c-acaf-95d4bdfbb8b3
FC,2021-08-25,89.6,-0.82,5.7,"Buehler, Walker",665487,621111,,blocked_ball,,,,,14,Fernando Tatis called out on strikes.,R,R,R,SD,LAD,B,,,1,2,2021,0.38,0.16,1.0,0.62,,,663757.0,1,3,Bot,,,,,669257,,,3.693713599000852,-130.43901322631024,-6.96065671730058,3.63278742828644,26.34264169896579,-29.144384019180507,3.5,1.6,,,,90.1,2633.0,6.5,632764,621111,669257,571970,607208,457759,608369,572041,641355,621035,53.99,,,,,,,,20,4,Cutter,1,0,1,0,0,1,1,0,Infield shift,Standard,124.0,0.0,0.049,a9eed288-8c71-4c8d-8e71-1d61e078d399
SL,2021-08-25,85.0,-0.91,5.62,"Buehler, Walker",665487,621111,,ball,,,,,14,Fernando Tatis called out on strikes.,R,R,R,SD,LAD,B,,,0,2,2021,1.15,-0.33,0.86,1.1,,,663757.0,1,3,Bot,,,,,669257,,,1.8269698616998156,-123.69524782649611,-3.6098268223512657,11.41692673755833,26.048309669788647,-35.00685484287575,3.5,1.6,,,,85.4,2725.0,6.7,632764,621111,669257,571970,607208,457759,608369,572041,641355,621035,53.83,,,,,,,,20,3,Slider,1,0,1,0,0,1,1,0,Infield shift,Standard,54.0,0.0,0.024,96500ed9-afa6-47db-a362-87e0571bf36d
FF,2021-08-25,96.1,-0.76,5.76,"Buehler, Walker",665487,621111,,swinging_strike,,,,,14,Fernando Tatis called out on strikes.,R,R,R,SD,LAD,S,,,0,1,2021,-0.06,1.36,1.3,2.41,,,663757.0,1,3,Bot,,,,,669257,,,5.600429355591044,-139.7928879295158,-6.38178639493531,-2.0560358600764657,31.13996321811623,-13.143108311550003,3.49,1.6,,,,96.2,2332.0,6.4,632764,621111,669257,571970,607208,457759,608369,572041,641355,621035,54.14,,,,,,,,20,2,4-Seam Fastball,1,0,1,0,0,1,1,0,Infield shift,Standard,198.0,0.0,-0.064,7bc4989c-627c-4840-a62f-01b090df2e2e
SL,2021-08-25,82.9,-1.05,5.63,"Buehler, Walker",665487,621111,,called_strike,,,,,7,Fernando Tatis called out on strikes.,R,R,R,SD,LAD,S,,,0,0,2021,1.24,-0.25,-0.29,1.89,,,663757.0,1,3,Bot,,,,,669257,,,-0.6941643879664594,-120.68197451837004,-1.5514465416358043,12.215116782416112,24.46820309092556,-34.54545699956418,3.46,1.6,,,,82.9,2703.0,6.3,632764,621111,669257,571970,607208,457759,608369,572041,641355,621035,54.16,,,,,,,,20,1,Slider,1,0,1,0,0,1,1,0,Infield shift,Standard,57.0,0.0,-0.049,99886a39-8d58-42ad-9823-784c22bb5b32
KC,2021-08-25,80.9,-0.69,5.8,"Buehler, Walker",624428,621111,strikeout,swinging_strike_blocked,,,,,13,"Adam Frazier strikes out swinging, catcher Will Smith to first baseman Max Muncy.",R,L,R,SD,LAD,S,2.0,,0,2,2021,1.22,-1.18,-0.15,0.6,,,571976.0,2,2,Bot,,,,,669257,,,-1.1553494807752456,-117.8032321189384,-2.6246899935052004,11.518653100417376,25.493924991441343,-42.75223104792801,3.3,1.5,,,,80.7,2666.0,6.4,632764,621111,669257,571970,607208,457759,608369,572041,641355,621035,54.07,,,0.0,1.0,0.0,0.0,,14,3,Knuckle Curve,1,0,1,0,0,1,1,0,Infield shift,Standard,32.0,-0.021,-0.138,ce9fe309-d8c3-42ce-b128-8ed73a065e1f
FF,2021-08-25,96.6,-0.91,5.78,"Buehler, Walker",624428,621111,,swinging_strike,,,,,11,"Adam Frazier strikes out swinging, catcher Will Smith to first baseman Max Muncy.",R,L,R,SD,LAD,S,,,0,1,2021,-0.47,1.34,-0.7,3.5,,,571976.0,2,2,Bot,,,,,669257,,,1.63979176875273,-140.70305121542495,-3.604227697587163,-6.66341391327905,29.842145372630924,-13.77879313301719,3.3,1.5,,,,96.9,2354.0,6.2,632764,621111,669257,571970,607208,457759,608369,572041,641355,621035,54.26,,,,,,,,14,2,4-Seam Fastball,1,0,1,0,0,1,1,0,Infield shift,Standard,194.0,0.0,-0.047,f023196d-c2ba-46bc-827d-d08590ff08b1
FC,2021-08-25,93.6,-1.06,5.51,"Buehler, Walker",624428,621111,,called_strike,,,,,8,"Adam Frazier strikes out swinging, catcher Will Smith to first baseman Max Muncy.",R,L,R,SD,LAD,S,,,0,0,2021,0.31,0.8,0.1,1.9,,,571976.0,2,2,Bot,,,,,669257,,,2.314141912577443,-136.41117938196507,-5.425671964820298,3.488612506865259,26.213523673671144,-21.25497948869624,3.23,1.5,,,,94.3,2394.0,6.3,632764,621111,669257,571970,607208,457759,608369,572041,641355,621035,54.19,,,,,,,,14,1,Cutter,1,0,1,0,0,1,1,0,Infield shift,Standard,181.0,0.0,-0.042,1c44ee44-2542-444a-8220-cdd3df1c9cfd
FF,2021-08-25,96.5,-0.66,5.77,"Buehler, Walker",571976,621111,single,hit_into_play,,,,,6,Wil Myers singles on a soft ground ball to third baseman Justin Turner.   Jake Cronenworth scores.,R,R,R,SD,LAD,X,5.0,ground_ball,0,2,2021,-0.07,1.57,0.41,2.75,630105.0,,,2,2,Bot,110.74,186.64,,,669257,,,2.9847240142524263,-140.45653418788584,-6.0593695325611545,-1.5270867596834106,30.834938966070247,-10.226444024152809,3.49,1.6,1.0,69.0,-68.0,96.8,2457.0,6.4,632764,621111,669257,571970,607208,457759,608369,572041,641355,621035,54.15,0.251,0.226,0.9,1.0,1.0,0.0,2.0,13,3,4-Seam Fastball,0,0,0,0,0,1,1,0,Standard,Standard,197.0,0.099,0.951,ec20b37b-fd7c-4f12-a2f3-53aef1af4846
SL,2021-08-25,85.0,-1.01,5.37,"Buehler, Walker",571976,621111,,swinging_strike_blocked,,,,,14,Wil Myers singles on a soft ground ball to third baseman Justin Turner.   Jake Cronenworth scores.,R,R,R,SD,LAD,S,,,0,1,2021,1.32,0.17,1.42,0.15,630105.0,,,2,2,Bot,,,,,669257,,,3.081456761866153,-123.61338614033636,-6.194972141100519,12.70159038801176,27.191093531367898,-29.30377163244509,3.49,1.6,,,,84.9,2670.0,6.5,632764,621111,669257,571970,607208,457759,608369,572041,641355,621035,54.0,,,,,,,,13,2,Slider,0,0,0,0,0,0,0,0,Standard,Standard,72.0,0.0,-0.068,8ff310c5-8aa0-4f9e-a5c6-a88757e4d17f
FF,2021-08-25,96.4,-0.66,5.86,"Buehler, Walker",571976,621111,,foul,,,,,4,Wil Myers singles on a soft ground ball to third baseman Justin Turner.   Jake Cronenworth scores.,R,R,R,SD,LAD,S,,,0,0,2021,-0.11,1.69,-0.41,2.72,630105.0,,,2,2,Bot,,,,,669257,,,0.9249486706688008,-140.23879581082835,-6.5901949214227695,-1.676780199711887,33.896885163800384,-8.665579834001704,3.49,1.6,226.0,79.7,56.0,96.4,2363.0,6.4,632764,621111,669257,571970,607208,457759,608369,572041,641355,621035,54.05,,,,,,,,13,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,197.0,0.0,-0.039,8298b475-87cc-4933-bd95-d2560854a1d9
KC,2021-08-25,80.7,-0.77,5.86,"Buehler, Walker",543333,621111,field_out,hit_into_play,,,,,6,"Eric Hosmer grounds out, second baseman Trea Turner to first baseman Max Muncy.   Jake Cronenworth to 3rd.",R,L,R,SD,LAD,X,4.0,ground_ball,0,0,2021,1.08,-0.98,0.29,2.55,,630105.0,,1,2,Bot,143.54,155.19,,,669257,,,0.2746937159190215,-117.36901064616514,1.2895846866879817,9.824595022903171,26.13000322054553,-41.64776523534599,3.55,1.63,4.0,67.2,-34.0,80.1,2791.0,6.3,632764,621111,669257,571970,607208,457759,608369,572041,641355,621035,54.19,0.071,0.07,0.0,1.0,0.0,0.0,2.0,12,1,Knuckle Curve,0,0,0,0,0,0,0,0,Standard,Strategic,29.0,-0.032,-0.313,3cf94fb3-3f4a-40cf-ab2a-c14a139ec6ab
SL,2021-08-25,87.2,-0.94,5.61,"Buehler, Walker",543592,621111,field_out,hit_into_play,,,,,14,"Austin Nola grounds out, third baseman Justin Turner to first baseman Max Muncy.",R,R,R,SD,LAD,X,5.0,ground_ball,2,2,2021,1.14,0.35,0.81,1.38,,630105.0,,0,2,Bot,105.64,169.88,,,669257,,,1.8578739004800915,-126.92601013363164,-4.655672867644208,11.890394785649114,28.02241794501196,-27.652947050200343,3.37,1.53,17.0,69.0,-3.0,86.9,2724.0,6.2,632764,621111,669257,571970,607208,457759,608369,572041,641355,621035,54.25,0.103,0.094,0.0,1.0,0.0,0.0,2.0,11,5,Slider,0,0,0,0,0,0,0,0,Standard,Strategic,70.0,-0.044,-0.222,4793572b-4cf6-4af7-b0b3-77a0934d3cdc
FF,2021-08-25,95.4,-0.9,5.58,"Buehler, Walker",543592,621111,,foul,,,,,5,"Austin Nola grounds out, third baseman Justin Turner to first baseman Max Muncy.",R,R,R,SD,LAD,S,,,2,1,2021,-0.38,1.6,0.27,2.57,,630105.0,,0,2,Bot,,,,,669257,,,3.935758667754334,-138.84266401926672,-5.908033557699843,-5.791462675861725,31.2906508296237,-10.325234704252422,3.37,1.53,290.0,87.5,38.0,95.5,2471.0,6.3,632764,621111,669257,571970,607208,457759,608369,572041,641355,621035,54.16,,,,,,,,11,4,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Strategic,198.0,0.0,-0.12,b426a89d-d4fe-46a3-86d3-79003d1d7e7c
FF,2021-08-25,96.9,-0.79,5.77,"Buehler, Walker",543592,621111,,ball,,,,,12,"Austin Nola grounds out, third baseman Justin Turner to first baseman Max Muncy.",R,R,R,SD,LAD,B,,,1,1,2021,-0.57,1.54,1.1,2.8,,630105.0,,0,2,Bot,,,,,669257,,,6.353626561698075,-140.92275293560152,-5.924635545918256,-8.986669660035638,32.260191616423384,-10.45212086507554,3.48,1.53,,,,97.0,2421.0,6.4,632764,621111,669257,571970,607208,457759,608369,572041,641355,621035,54.1,,,,,,,,11,3,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Strategic,202.0,0.0,0.041,6d008e77-d3b9-4d4f-84af-9f90bb67c188
SL,2021-08-25,84.4,-0.89,5.61,"Buehler, Walker",543592,621111,,foul,,,,,12,"Austin Nola grounds out, third baseman Justin Turner to first baseman Max Muncy.",R,R,R,SD,LAD,S,,,1,0,2021,1.2,0.46,0.9,2.52,,630105.0,,0,2,Bot,,,,,669257,,,1.782078935981793,-122.92827805896232,-1.7066147267422338,11.749779382362249,25.28156178854605,-27.42434742237072,3.37,1.53,159.0,69.9,18.0,84.4,2671.0,6.4,632764,621111,669257,571970,607208,457759,608369,572041,641355,621035,54.15,,,,,,,,11,2,Slider,0,0,0,0,0,0,0,0,Standard,Standard,73.0,0.0,-0.054,edcf7d4a-412b-4389-a640-d70ab6a170cf
FF,2021-08-25,95.3,-0.63,5.81,"Buehler, Walker",543592,621111,,ball,,,,,12,"Austin Nola grounds out, third baseman Justin Turner to first baseman Max Muncy.",R,R,R,SD,LAD,B,,,0,0,2021,-0.39,1.48,0.98,2.74,,630105.0,,0,2,Bot,,,,,669257,,,5.119755403523542,-138.6926073929572,-5.748075859899853,-6.167329109086958,31.328176553641043,-12.02716498007241,3.43,1.53,,,,95.5,2296.0,6.4,632764,621111,669257,571970,607208,457759,608369,572041,641355,621035,54.07,,,,,,,,11,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,192.0,0.0,0.055,4ab456ed-045d-44bf-8943-c51c69cc9b27
SI,2021-08-20,96.9,-1.14,5.16,"Buehler, Walker",624413,621111,single,hit_into_play,,,,,4,Pete Alonso singles on a soft ground ball to third baseman Justin Turner.   Patrick Mazeika scores.    Brandon Nimmo to 3rd.,R,R,R,LAD,NYM,X,5.0,ground_ball,2,0,2021,-1.03,0.97,-0.34,2.22,664850.0,607043.0,,2,8,Top,115.2,185.37,,,605131,,,4.523024440449587,-141.13336128275523,-4.574157883616514,-14.815951621316929,30.568578592147027,-18.306846146451463,3.49,1.6,,,,97.5,2180.0,6.5,632811,621111,605131,571970,607208,457759,608369,621035,641355,641856,54.05,,,0.9,,1.0,0.0,,57,3,Sinker,3,1,1,3,2,3,2,3,Standard,Standard,213.0,-0.09,1.365,1e5c675e-49c7-49fc-9631-ea81bf02e2bd
FF,2021-08-20,95.5,-0.53,5.83,"Buehler, Walker",624413,621111,,ball,,,,,11,Pete Alonso singles on a soft ground ball to third baseman Justin Turner.   Patrick Mazeika scores.    Brandon Nimmo to 3rd.,R,R,R,LAD,NYM,B,,,1,0,2021,0.04,1.31,-0.9,3.1,664850.0,607043.0,,2,8,Top,,,,,605131,,,-1.048703238746863,-139.18226980119064,-4.5610933373676605,0.7043302807017414,28.64099670088704,-14.315985950110688,3.55,1.75,,,,96.1,2179.0,6.4,632811,621111,605131,571970,607208,457759,608369,621035,641355,641856,54.11,,,,,,,,57,2,4-Seam Fastball,3,1,1,3,1,3,1,3,Standard,Standard,189.0,0.0,0.05,2701b2b1-7110-44f5-a13f-511cc712897d
FF,2021-08-20,96.1,-0.65,5.74,"Buehler, Walker",624413,621111,,ball,,,,,13,Pete Alonso singles on a soft ground ball to third baseman Justin Turner.   Patrick Mazeika scores.    Brandon Nimmo to 3rd.,R,R,R,LAD,NYM,B,,,0,0,2021,-0.31,1.51,-0.9,2.06,664850.0,607043.0,,2,8,Top,,,,,605131,,,0.0572424845168363,-139.8543548105921,-7.664915630076441,-4.132857272429967,29.25475917215855,-10.84318311170046,3.5,1.69,,,,96.8,2280.0,6.5,632811,621111,605131,571970,607208,457759,608369,621035,641355,641856,53.97,,,,,,,,57,1,4-Seam Fastball,3,1,1,3,1,3,1,3,Standard,Standard,199.0,0.0,0.045,27d2f686-8e48-4803-9836-9876518dcbfb
FC,2021-08-20,92.5,-1.04,5.36,"Buehler, Walker",643446,621111,strikeout,called_strike,,,,,12,Jeff McNeil called out on strikes.,R,L,R,LAD,NYM,S,2.0,,3,2,2021,0.45,0.47,0.92,2.69,664850.0,607043.0,,1,8,Top,,,,,605131,,,4.027953068294453,-134.82560175568483,-2.096822442157009,4.769694498973028,26.3108643761437,-26.225406402424955,3.46,1.68,,,,93.2,2597.0,6.4,632811,621111,605131,571970,607208,457759,608369,621035,641355,641856,54.12,,,0.0,1.0,0.0,0.0,,56,7,Cutter,3,1,1,3,1,3,1,3,Strategic,Standard,164.0,0.12,-0.694,ad71d218-6f94-43fa-94b2-ad8d10867832
FF,2021-08-20,96.1,-0.78,5.73,"Buehler, Walker",643446,621111,,ball,,,,,11,Jeff McNeil called out on strikes.,R,L,R,LAD,NYM,B,,,2,2,2021,-0.42,1.38,-0.37,4.35,664850.0,607043.0,,1,8,Top,,,,,605131,,,2.0567048923539724,-140.01323985713444,-1.2369223968052587,-6.000003762754108,29.84352053321388,-13.908677273824152,3.53,1.69,,,,96.5,2350.0,6.3,632811,621111,605131,571970,607208,457759,608369,621035,641355,641856,54.18,,,,,,,,56,6,4-Seam Fastball,3,1,1,3,1,3,1,3,Strategic,Standard,198.0,0.0,0.125,1a5cacb2-bd9e-4981-88c5-3a26c911954e
FC,2021-08-20,90.1,-0.66,5.59,"Buehler, Walker",643446,621111,,ball,,,,,14,Jeff McNeil called out on strikes.,R,L,R,LAD,NYM,B,,,1,2,2021,0.84,0.17,0.58,-0.04,,664850.0,607043.0,1,8,Top,,,,,605131,,,1.3156879571089677,-131.15603870156727,-8.46622335275163,9.42896655108096,26.36338866405477,-28.75081900943713,3.6,1.79,,,,90.8,2575.0,6.6,632811,621111,605131,571970,607208,457759,608369,621035,641355,641856,53.94,,,,,,,,56,5,Cutter,3,1,1,3,1,3,1,3,Standard,Standard,141.0,-0.073,0.087,bc54067e-4576-4156-964b-77a370f4dbdd
FF,2021-08-20,96.6,-0.64,5.77,"Buehler, Walker",643446,621111,,foul,,,,,5,Jeff McNeil called out on strikes.,R,L,R,LAD,NYM,S,,,1,2,2021,-0.11,1.48,0.12,2.59,,664850.0,607043.0,1,8,Top,,,,,605131,,,2.28845013853146,-140.6620323654523,-6.319158793974983,-1.9474453302001449,30.649853181874825,-11.22473101665031,3.41,1.56,197.0,77.4,21.0,97.1,2376.0,6.4,632811,621111,605131,571970,607208,457759,608369,621035,641355,641856,54.08,,,,,,,,56,4,4-Seam Fastball,3,1,1,3,1,3,1,3,Standard,Standard,197.0,0.0,0.0,a34cc7bb-7ebc-48b9-978d-af727e03737d
FC,2021-08-20,92.0,-0.99,5.38,"Buehler, Walker",643446,621111,,foul,,,,,5,Jeff McNeil called out on strikes.,R,L,R,LAD,NYM,S,,,1,1,2021,0.3,0.63,0.01,2.42,,664850.0,607043.0,1,8,Top,,,,,605131,,,1.8976462273033297,-134.1428304079893,-3.1241460568369246,3.2795440002906235,25.81994011355814,-24.06656289675662,3.41,1.56,4.0,103.5,-31.0,92.7,2502.0,6.4,632811,621111,605131,571970,607208,457759,608369,621035,641355,641856,54.13,,,,,,,,56,3,Cutter,3,1,1,3,1,3,1,3,Standard,Standard,175.0,0.0,-0.123,6a8d53a7-154d-413d-8ffe-6862ea847bb9
